Sub-Asset,1,5,10,20
Eq: Domestic,1.0,0.7844110673450828,0.42117303349405244,0.07722369230297281
Eq: Foreign (Hedged),1.0,1.089592405493131,0.5936152848232407,0.10725148858286877
Eq: Foreign (Unhedged),1.0,0.7940258605882711,0.32884779234981437,0.197216174333837
Bond: Domestic,1.0,1.0942968084892686,1.2906251910475286,0.11451086170879297
Bond: Foreign (Hedged),1.0,0.411780958987565,0.3100696356264655,0.05848869450659268
Bond: Foreign (Unhedged),1.0,0.29674246570409457,0.18002866727841668,0.06688457198383087
Bills: Domestic,1.0,3.8195356533764246,3.627227630624198,1.5403758783378765
CPI: Domestic,1.0,1.1365325622262508,0.3101839429654118,0.24780561377414387
