Asset Class,1,5,10,20,30,40
Equities,1.0,1.1398049569424282,1.1710213955923285,1.1311664364685095,0.6967809463163961,0.5480344541595704
Bonds,1.0,1.4615231544933587,2.383346804302707,3.6561017249392385,3.9625039131897855,3.6658836774926185
Bills,1.0,4.494507755363292,8.206088655800603,13.414166419266683,16.44551211793708,17.22059808060118
CPI,1.0,3.103794977006192,4.698139678225344,5.634935349310197,5.542174938976619,5.3182310926949246
