Asset Class,1,5,10,20
Equities,1.0,1.0765185134103772,0.482489553105866,0.14996988516902607
Bonds,1.0,0.6828564380905731,0.8825439877977219,0.080934268408506
Bills,1.0,3.8195356533764246,3.627227630624198,1.5403758783378765
CPI,1.0,1.1365325622262508,0.3101839429654118,0.24780561377414387
