Asset Class,1,5,10,20,30,40
Equities,1.0,1.1758234666236174,1.222664142555503,1.5332856865366233,1.5512183273084061,1.7911009071425037
Bonds,1.0,1.4401621359891108,2.3294240585464405,3.715274627865271,4.172170140578267,3.667700171381404
Bills,1.0,4.432280275368247,7.780081034900813,11.799688334089469,12.462739756069464,11.333107280686084
CPI,1.0,2.5660961409388996,3.0110623777854766,3.5842097411126437,3.549759108304765,3.3139838027285276
