Asset Class,1,5,10,20,30,40
Equities,1.0,1.1460938939968723,1.164352271172888,1.237937404208882,1.1007476790291382,1.0587385347297629
Bonds,1.0,1.3123017341231789,1.849837331800507,2.4327333167579654,2.284464191053983,1.3861613041089493
Bills,1.0,4.125497010996324,7.221405104775289,9.960584021254313,7.555112971803247,4.552829777114109
CPI,1.0,1.7233248905862957,2.0036340890740467,1.9052171849181578,1.6574212699972366,1.5687468905951705
