year,iso,eq_tr,bond_tr,bill_rate,cpi,xrusd,eq_tr_usd,bond_tr_usd,bill_rate_usd,xrusd_return,cpi_return
1978,CHE,-0.005118068773299456,0.07655122131109238,0.006599999964237213,66.42699,1.619999999,0.22824929795479543,0.3290755820214253,0.24271604948431502,-0.19000000009499995,0.01055801821247121
1979,CHE,0.10928911715745926,-0.02095283754169941,0.0100166667252779,68.85001,1.579999999,0.1373723859640299,0.0038331665868562848,0.03558670893703808,-0.02469135803993296,0.036476438267035644
1980,CHE,0.06066768616437912,0.022679021582007408,0.02290833368897438,71.61918,1.763499999,-0.049699493036942544,-0.08373526850402191,-0.08352981733930176,0.11613924057983496,0.04022032821781729
1981,CHE,-0.11905225366353989,0.018928594887256622,0.029341666027903557,76.26743,1.798499999,-0.13619607970686476,-0.000900429767112465,0.009309996119086117,0.019846895389762868,0.06490230689600195
1982,CHE,0.13255594670772552,0.10715265572071075,0.013225000351667404,80.58051,1.994499999,0.021259398366782367,-0.001647505036401209,-0.08634486686743359,0.10897970537057541,0.056552056362722584
1983,CHE,0.27294543385505676,0.032839879393577576,0.018433332443237305,82.97189,2.179499999,0.1648954658021844,-0.05482948411891664,-0.0680131766590546,0.09275507650677108,0.02967690326109872
1984,CHE,0.04520061984658241,0.03260357677936554,0.03340666741132736,85.39067,2.585,-0.11875638301337499,-0.12937737154428486,-0.12870025895954296,0.18605184729802796,0.02915180068816075
1985,CHE,0.6135658025741577,0.059935711324214935,0.021250000223517418,88.33022,2.076499999,1.0087009880389592,0.31949617871061475,0.2713369862023258,-0.19671179922630555,0.03442472110828967
1986,CHE,0.09712424874305725,0.07173249125480652,0.028750000521540642,88.99487,1.6235,0.40325130977384327,0.3707745716161832,0.31579881432351664,-0.21815554982815108,0.0075246048294684295
1987,CHE,-0.2748204469680786,0.04552105441689491,0.005625000223517418,90.28306,1.278,-0.0787722970678213,0.3281716994098818,0.2774899748535842,-0.21281182630120107,0.014474879282367625
1988,CHE,0.23610004782676697,0.029050083830952644,0.04874999821186066,91.96182,1.504,0.05035629064003211,-0.12558111227662394,-0.10884142439178324,0.17683881064162751,0.01859440741153431
1989,CHE,0.22585652768611908,-0.0806799978017807,0.09687499701976776,94.8671,1.5465,0.19216826229545614,-0.10594420736752552,0.06673132590865216,0.028257978723404242,0.031592241214886685
1990,CHE,-0.19314707815647125,0.002926075831055641,0.08749999850988388,100.0,1.2955,-0.03682127083672926,0.19724058376899078,0.2982004999579586,-0.1623019721952796,0.05410621806716983
1991,CHE,0.17670057713985443,0.08829621970653534,0.07562500238418579,105.8441,1.3555,0.1246149743155156,0.04012375701203741,0.028013419836748543,0.04631416441528354,0.05844099999999997
1992,CHE,0.17640012502670288,0.1404396891593933,0.0637499988079071,110.1336,1.456,0.0951994295835823,0.061721152922773026,-0.009675052620798041,0.07414238288454447,0.040526585799302975
1993,CHE,0.5081000328063965,0.1819738894701004,0.04125000163912773,113.7876,1.4795,0.4841457571923711,0.16319971819429946,0.024711052643845877,0.016140109890109944,0.03317788576783104
1994,CHE,-0.07619982957839966,-0.022423813119530678,0.03500000014901161,114.7462,1.3115,0.04213675344167567,0.10280134844807809,0.16758101427408523,-0.11355187563365997,0.008424468043969678
1995,CHE,0.23059991002082825,0.1556437909603119,0.017500000074505806,116.8247,1.1505,0.4028090238959725,0.3173636087305076,0.15988809221878708,-0.1227601982462829,0.018113889610287794
1996,CHE,0.182899609208107,0.05100618302822113,0.014999999664723873,117.7738,1.3464,0.010788770346054077,-0.10191427987673174,-0.13268159565191262,0.17027379400260753,0.008124138131747713
1997,CHE,0.5518854260444641,0.08880503475666046,0.009999999776482582,118.38488195809707,1.4553,0.43575794518399413,0.0073298280741893596,-0.06557823149930864,0.08088235294117646,0.005188606957549762
1998,CHE,0.15365493297576904,0.11432509124279022,0.008750000037252903,118.40679839963218,1.3765,0.21969780164158137,0.1781164586165147,0.0664975481686989,-0.05414691128976842,0.0001851287189091346
1999,CHE,0.11690592765808105,-0.05112598463892937,0.010937499813735485,119.36338661251831,1.5996,-0.03887158700840898,-0.18346769058232426,-0.13006034727831506,0.16207773338176523,0.008078828460994038
2000,CHE,0.11910942941904068,0.0467250794172287,0.03500000014901161,121.22757334544735,1.6365,0.09387561460354243,0.02312339568334787,0.011662694921086958,0.02306826706676679,0.015617743311696002
2001,CHE,-0.2202742099761963,0.038154486566782,0.016499999910593033,122.42782082010638,1.6773,-0.23924088989807735,0.012901578290430482,-0.008226167141426322,0.024931255728689244,0.009900779513575054
2002,CHE,-0.25951531529426575,0.13740773499011993,0.004399999976158142,123.21294510804123,1.3868,-0.10440224858888947,0.3756662776888724,0.21479674066917354,-0.17319501579920107,0.006412956488774713
2003,CHE,0.22063781321048737,-0.0025380710139870644,0.0008999999845400453,123.99678019353284,1.2369,0.36856699762333567,0.1183444119312822,0.12219914300150392,-0.10809056821459469,0.006361629330459547
2004,CHE,0.06890685111284256,0.060954637825489044,0.005499999970197678,124.98946607482978,1.1316,0.16837299765064961,0.15968079845028949,0.09906588013709583,-0.08513218530196472,0.008005739179255802
2005,CHE,0.35608187317848206,0.06502807885408401,0.006300000008195639,126.4552892527968,1.3143,0.16757380178708825,-0.08302079127194606,-0.13358511754601388,0.1614528101802758,0.011727573722808391
2006,CHE,0.20666758716106415,-0.02138919197022915,0.01940000057220459,127.79992740109903,1.2203,0.29961747914921477,0.05399343193766115,0.09792462570847227,-0.07152096172867692,0.01063330886550864
2007,CHE,-0.0005397464265115559,-0.01394559070467949,0.019999999552965164,128.73846677977974,1.1255,0.08364402259949189,0.0691090143607993,0.10591381559705337,-0.07768581496353355,0.007343817776477427
2008,CHE,-0.3404650092124939,0.10948916524648666,0.00009999999747378752,131.86478270464346,1.0637,-0.3021466276851199,0.17394947399165228,0.0582048979948826,-0.05490892936472666,0.024284240779499106
2009,CHE,0.23181472718715668,0.04250982776284218,0.0005000000237487257,131.2330735074545,1.0305,0.2715005582813963,0.07609675283001982,0.032733478918254955,-0.031211807840556657,-0.004790583082398112
2010,CHE,0.02918740175664425,0.05230806767940521,0.00039999998989515007,132.13551521772445,0.9396,0.12875438219478674,0.1541118175219529,0.09718199232608216,-0.08820960698689954,0.006876633200385211
2011,CHE,-0.07721107453107834,0.11861874908208847,0.000699999975040555,132.43718858944325,0.9409,-0.07848605125879593,0.11707320293073709,-0.0006826230454370918,0.0013835674755214643,0.002283060471832482
2012,CHE,0.17722399532794952,0.041854072362184525,-0.00019999999494757503,131.5192764498544,0.9166,0.2084334030155659,0.0694746854523014,0.026305716784588373,-0.025826336486342853,-0.006930924382836213
2013,CHE,0.24600191414356232,-0.04045632854104042,0.00009999999747378752,131.23565191234098,0.8915,0.2810828429657759,-0.01344057290041245,0.028257610765770602,-0.02738380973161686,-0.0021565244667503818
2014,CHE,0.13001148402690887,0.09706760197877884,-0.019999999552965164,131.2201814830221,0.9891,0.018506963916681274,-0.011186162001737499,-0.11670205196791872,0.10947840717891197,-0.00011788282447234027
2015,CHE,0.026751631870865822,0.04209879785776138,-0.009999999776482582,129.72212824397397,0.9921,0.023646849192090924,0.03894760705686107,-0.012993649610844593,0.003033060357901125,-0.011416332625953152
2016,CHE,-0.007899999618530273,-0.0024187390226870775,-0.009000000000000001,129.15874677627687,1.016,-0.03123778506057473,-0.02588546356733057,-0.0323119094488189,0.0240903134764641,-0.004342986623203736
2017,CHE,0.2004999965429306,0.005397496744990349,-0.01,129.8471808809685,0.9753,0.2505977611889856,0.04735348784262294,0.0313134420178407,-0.0400590551181103,0.005330139242401436
2018,CHE,-0.09059999883174896,0.008491598069667816,-0.0095,131.06035352028297,0.9847,-0.09928118092881577,-0.0011355178253814602,-0.0189553671168885,0.009638060084076772,0.009343080312437432
2019,CHE,0.29899999499320984,0.026516979560256004,-0.01,131.53365988760393,0.9682,0.32113746650466224,0.04401081364695747,0.006871514149969116,-0.016756372499238417,0.00361136190013183
2020,CHE,0.03999999910593033,-0.009036127477884293,-0.0085,130.5792453996545,0.8806,0.1434567330619596,0.089542608875667,0.09013206904383364,-0.09047717413757478,-0.00725604753007699
1870,DEU,0.045156121253967285,0.03348425030708313,0.06750000268220901,1.1503618935597576e-11,3.633879e-12,,,,,
1871,DEU,0.37325242161750793,0.14190393686294556,0.04125000163912773,1.2021799971208781e-11,3.6960599999999995e-12,0.35014938518720196,0.12269301260899024,0.023732437976221377,0.017111466837503232,0.04504504526029721
1872,DEU,0.13346737623214722,0.0497431755065918,0.04125000163912773,1.2747253490839265e-11,3.6989832e-12,0.13257162957555169,0.04891359367701176,0.040427131720499165,0.0007908962516844394,0.06034483366616353
1873,DEU,-0.09736505150794983,0.06456244736909866,0.04625000059604645,1.3472706873053457e-11,3.6105075e-12,-0.07524592866654922,0.09064961315526432,0.07188841879009145,-0.023918924530395375,0.056910563733241486
1874,DEU,-0.03579087555408478,0.06197554990649223,0.03500000014901161,1.3576343042494475e-11,3.7361250000000005e-12,-0.0682099032070902,0.026269380107468043,0.000200813152131607,0.03479220026547531,0.00769230492561958
1875,DEU,-0.08155450224876404,0.047438640147447586,0.04749999940395355,1.2850889695092527e-11,3.6608307e-12,-0.06266433318376696,0.06898188146774542,0.06904450273351803,-0.020153046271203623,-0.053435107313600655
1876,DEU,0.0756855234503746,0.040216390043497086,0.03750000149011612,1.2954525880323761e-11,3.7680296e-12,0.04508271054789503,0.01062265947019303,0.007983551059434824,0.02928267073372182,0.008064514418080312
1877,DEU,0.007354984991252422,0.038433268666267395,0.03999999910593033,1.2747253490839266e-11,4.026483e-12,-0.05730549435957022,-0.02822207520576947,-0.026755910646805492,0.06859112784039698,-0.015999998100996848
1878,DEU,0.09365593641996384,0.05011950060725212,0.04500000178813934,1.2332708566424673e-11,4.1765035e-12,0.054371685751985144,0.012399083866107441,0.00746347805045855,0.03725844614270064,-0.03252033269068532
1879,DEU,0.3330463767051697,0.05951946601271629,0.03500000014901161,1.202179997120874e-11,4.209198e-12,0.3226920800521762,0.05128976069081115,0.026960747183275124,0.007828198874968047,-0.025210082078998393
1880,DEU,0.1281481832265854,0.06521216034889221,0.03375000134110451,1.253998107354106e-11,4.216752e-12,0.12612718901680164,0.06330391137924085,0.03189811450732094,0.0017946411644213915,0.04310345402296838
